health,http://localhost:5000/ping,True,2021-07-06 15:00:55.482663,17603
google,https://www.google.com,True,2021-07-06 15:00:55.674646,161521
health,http://localhost:5000/ping,True,2021-07-06 15:05:55.620612,18292
google,https://www.google.com,True,2021-07-06 15:05:55.836607,187010
health,http://localhost:5000/ping,True,2021-07-06 15:10:55.427184,14095
google,https://www.google.com,True,2021-07-06 15:10:55.631501,192895
health,http://localhost:5000/ping,True,2021-07-06 15:15:55.548362,32971
google,https://www.google.com,True,2021-07-06 15:15:55.721356,162738
health,http://localhost:5000/ping,True,2021-07-06 15:20:55.902533,33096
google,https://www.google.com,True,2021-07-06 15:20:56.139528,216964
health,http://localhost:5000/ping,True,2021-07-06 15:25:55.711828,20893
google,https://www.google.com,True,2021-07-06 15:25:55.950094,219870
health,http://localhost:5000/ping,True,2021-07-06 15:30:55.476870,15748
google,https://www.google.com,True,2021-07-06 15:30:55.673948,176600
health,http://localhost:5000/ping,True,2021-07-06 15:35:55.402789,20089
google,https://www.google.com,True,2021-07-06 15:35:55.590771,179272
health,http://localhost:5000/ping,True,2021-07-06 15:40:55.575395,19559
google,https://www.google.com,True,2021-07-06 15:40:55.769210,165568
health,http://localhost:5000/ping,True,2021-07-06 15:45:55.340099,26529
google,https://www.google.com,True,2021-07-06 15:45:55.561095,201385
health,http://localhost:5000/ping,True,2021-07-06 15:50:55.487732,22263
google,https://www.google.com,True,2021-07-06 15:50:55.658727,146704
health,http://localhost:5000/ping,True,2021-07-06 15:55:55.317513,13773
google,https://www.google.com,True,2021-07-06 15:55:55.472509,150818
health,http://localhost:5000/ping,True,2021-07-06 16:00:56.327655,20193
google,https://www.google.com,True,2021-07-06 16:00:56.534650,180703
health,http://localhost:5000/ping,True,2021-07-06 16:05:55.455824,20903
google,https://www.google.com,True,2021-07-06 16:05:55.658687,189588
health,http://localhost:5000/ping,True,2021-07-06 16:10:55.311469,26044
google,https://www.google.com,True,2021-07-06 16:10:55.511821,194851
health,http://localhost:5000/ping,True,2021-07-06 16:15:55.361143,16307
google,https://www.google.com,True,2021-07-06 16:15:55.518870,142982
health,http://localhost:5000/ping,True,2021-07-06 16:20:55.323004,17267
google,https://www.google.com,True,2021-07-06 16:20:55.515999,169407
health,http://localhost:5000/ping,True,2021-07-06 16:25:55.364427,12441
google,https://www.google.com,True,2021-07-06 16:25:55.558432,185147
health,http://localhost:5000/ping,True,2021-07-06 16:30:55.421020,11527
google,https://www.google.com,True,2021-07-06 16:30:55.606029,167656
health,http://localhost:5000/ping,True,2021-07-06 16:35:55.491582,23472
google,https://www.google.com,True,2021-07-06 16:35:55.728960,217362
health,http://localhost:5000/ping,True,2021-07-06 16:40:55.307586,14173
google,https://www.google.com,True,2021-07-06 16:40:55.507569,178844
health,http://localhost:5000/ping,True,2021-07-06 16:45:55.516473,25756
google,https://www.google.com,True,2021-07-06 16:45:55.716829,175425
health,http://localhost:5000/ping,True,2021-07-06 16:50:55.328485,9779
google,https://www.google.com,True,2021-07-06 16:50:55.517027,174729
health,http://localhost:5000/ping,True,2021-07-06 16:55:55.379861,22560
google,https://www.google.com,True,2021-07-06 16:55:55.578162,169142
health,http://localhost:5000/ping,True,2021-07-06 17:00:55.485653,11311
google,https://www.google.com,True,2021-07-06 17:00:55.660901,160248
health,http://localhost:5000/ping,True,2021-07-06 17:05:55.325104,17838
google,https://www.google.com,True,2021-07-06 17:05:55.526098,183254
health,http://localhost:5000/ping,True,2021-07-06 17:10:55.385386,22771
google,https://www.google.com,True,2021-07-06 17:10:55.541386,145465
health,http://localhost:5000/ping,True,2021-07-06 17:15:55.209154,21668
google,https://www.google.com,True,2021-07-06 17:15:55.399491,173292
health,http://localhost:5000/ping,True,2021-07-06 17:20:55.481148,17261
google,https://www.google.com,True,2021-07-06 17:20:55.651142,154244
health,http://localhost:5000/ping,True,2021-07-06 17:25:55.353671,24563
google,https://www.google.com,True,2021-07-06 17:25:55.537497,166306
health,http://localhost:5000/ping,True,2021-07-06 17:30:55.443283,25479
google,https://www.google.com,True,2021-07-06 17:30:55.627288,165585
health,http://localhost:5000/ping,True,2021-07-06 17:35:55.491187,44862
google,https://www.google.com,True,2021-07-06 17:35:55.695250,191729
health,http://localhost:5000/ping,True,2021-07-06 17:40:55.363109,22152
google,https://www.google.com,True,2021-07-06 17:40:55.571289,193364
health,http://localhost:5000/ping,True,2021-07-06 17:45:55.396560,29608
google,https://www.google.com,True,2021-07-06 17:45:55.619561,201515
health,http://localhost:5000/ping,True,2021-07-06 17:50:55.470607,19474
google,https://www.google.com,True,2021-07-06 17:50:55.656903,169287
health,http://localhost:5000/ping,True,2021-07-06 17:55:55.355718,20704
google,https://www.google.com,True,2021-07-06 17:55:55.563166,192355
health,http://localhost:5000/ping,True,2021-07-06 18:00:55.376474,38365
google,https://www.google.com,True,2021-07-06 18:00:55.552462,167439
health,http://localhost:5000/ping,True,2021-07-06 18:05:57.253181,17958
google,https://www.google.com,True,2021-07-06 18:05:57.428090,157625
health,http://localhost:5000/ping,True,2021-07-06 18:10:56.298733,23957
google,https://www.google.com,True,2021-07-06 18:10:56.521270,200582
health,http://localhost:5000/ping,True,2021-07-06 18:15:55.745518,12547
google,https://www.google.com,True,2021-07-06 18:15:55.928471,164604
health,http://localhost:5000/ping,True,2021-07-06 18:20:55.784109,18540
google,https://www.google.com,True,2021-07-06 18:20:56.003386,193917
health,http://localhost:5000/ping,True,2021-07-06 18:25:55.771479,21966
google,https://www.google.com,True,2021-07-06 18:25:56.007468,207615
health,http://localhost:5000/ping,True,2021-07-06 18:30:56.129846,16312
google,https://www.google.com,True,2021-07-06 18:30:56.348323,201273
health,http://localhost:5000/ping,True,2021-07-06 18:35:55.767590,22406
google,https://www.google.com,True,2021-07-06 18:35:55.959058,180904
health,http://localhost:5000/ping,True,2021-07-06 18:41:15.230942,35926
google,https://www.google.com,True,2021-07-06 18:41:15.556924,297136
health,http://localhost:5000/ping,True,2021-07-06 18:50:59.014233,67768
google,https://www.google.com,True,2021-07-06 18:50:59.320222,280791
